time,black,white,total,empty,temperature,luminosity,albedo,regulation_error,control_temperature,temperature_advantage
537,0,900,900,0,28.130029377887933,1.9074999999999807,0.75,5.630029377887933,89.90604502264239,61.77601564475445
538,0,900,900,0,27.897245611898825,1.9049999999999807,0.75,5.397245611898825,89.811865486098,61.914619874199175
539,0,900,900,0,28.01379060333632,1.9024999999999808,0.75,5.5137906033363215,89.71756259630497,61.703771992968655
540,0,900,900,0,27.81467548039158,1.8999999999999808,0.75,5.314675480391578,89.62313602970973,61.80846054931815
541,0,900,900,0,27.877893130957,1.8974999999999809,0.75,5.377893130956998,89.52858546148495,61.65069233052795
542,0,900,900,0,27.687008596918055,1.894999999999981,0.75,5.187008596918055,89.43391056552207,61.746901968604014
543,0,900,900,0,27.509085477287123,1.892499999999981,0.75,5.0090854772871225,89.33911101442247,61.83002553713535
544,0,900,900,0,27.337580408600267,1.889999999999981,0.75,4.837580408600267,89.24418647949639,61.906606070896125
545,0,900,900,0,27.169221543477736,1.887499999999981,0.75,4.669221543477736,89.14913663074795,61.979915087270214
546,0,900,900,0,26.89731654344153,1.8849999999999811,0.75,4.39731654344153,89.05396113687554,62.15664459343401
547,0,900,900,0,27.30896906014562,1.8824999999999812,0.75,4.808969060145621,88.95865966526105,61.64969060511543
548,0,900,900,0,27.151849525560014,1.8799999999999812,0.75,4.651849525560014,88.86323188196305,61.711382356403035
549,0,900,900,0,26.850355472194494,1.8774999999999813,0.75,4.350355472194494,88.76767745171279,61.91732197951829
550,0,900,900,0,26.896835493285437,1.8749999999999813,0.75,4.396835493285437,88.6719960379015,61.77516054461606
551,0,900,900,0,29.463494937982436,1.8724999999999814,0.75,6.963494937982436,88.57618730258035,59.11269236459792
552,0,900,900,0,31.679317617694373,1.8699999999999815,0.75,9.179317617694373,88.48025090644661,56.80093328875224
553,0,900,900,0,31.933701519646043,1.8674999999999815,0.75,9.433701519646043,88.3841865088412,56.450484989195154
554,0,900,900,0,31.557489184898095,1.8649999999999816,0.75,9.057489184898095,88.28799376773884,56.730504582840744
