time,ODE_I,SSA_I,difference
9.09812281950796,403.21855796416975,387,-16.218557964169747
9.119611095485265,402.35304105524403,386,-16.353041055244034
9.12990843278565,401.93893780212863,385,-16.938937802128635
9.157621565212855,400.82658115730663,384,-16.826581157306634
9.186398666912657,399.6747765031569,383,-16.67477650315692
9.190965633019653,399.4922880614457,382,-17.49228806144572
9.194868536822044,399.33640048712374,381,-18.33640048712374
9.199431138749278,399.1542407433525,380,-19.15424074335249
9.216698816277022,398.46558881414364,379,-19.465588814143644
9.263315367884333,396.6124024595034,378,-18.612402459503414
9.27249181709652,396.2486200397717,377,-19.24862003977171
9.281977871365907,395.8729146746352,376,-19.872914674635183
9.299024472347925,395.19866076316885,375,-20.198660763168846
9.31477016685228,394.57688266993983,374,-20.576882669939835
9.357863660836019,392.88017150433956,373,-19.880171504339557
9.361079690424654,392.7538403940261,372,-20.7538403940261
9.385641678719763,391.790342626396,371,-20.79034262639601
9.41258117776868,390.73629947732474,370,-20.736299477324735
9.462738838280991,388.78136445828494,369,-19.78136445828494
9.465359654311493,388.67948536595077,368,-20.679485365950768
9.490148457362313,387.71718864664734,367,-20.717188646647344
9.539618261345007,385.8038957275574,366,-19.803895727557403
9.59028525883666,383.8540869448802,365,-18.85408694488018
9.601736112359754,383.41479281513585,364,-19.414792815135854
9.636988332268107,382.06555014313903,363,-19.065550143139035
9.695104036370237,379.85158882446314,362,-17.851588824463136
9.726183399255836,378.672866932359,361,-17.672866932359
9.776436856671365,376.77467837471795,360,-16.77467837471795
9.826902821381646,374.8780384260249,359,-15.878038426024887
9.83727863108016,374.4892738295834,358,-16.489273829583396
9.865593410706749,373.43041547795843,357,-16.430415477958434
9.885630583334517,372.6829156472743,356,-16.682915647274285
9.931134791610464,370.99090414761366,355,-15.990904147613662
9.942100300684158,370.5843166977062,354,-16.584316697706186
9.948388267320599,370.3513677622041,353,-17.35136776220412
9.971544900049894,369.49475090267845,352,-17.494750902678447
10.003112610810293,368.33017966977116,351,-17.330179669771155
10.020890557203925,367.67594596973674,350,-17.675945969736745
10.02996716214863,367.3423724474621,349,-18.342372447462083
10.031490677599113,367.2864115324322,348,-19.286411532432226
10.041411821873055,366.9222020831706,347,-19.92220208317059
10.096557380658767,364.90435796735915,346,-18.904357967359147
10.132924725039938,363.5797078823815,345,-18.579707882381513
10.146651252320098,363.08098157183207,344,-19.08098157183207
10.154629424223037,362.7914248452853,343,-19.79142484528529
10.281191222115497,358.22880491828795,342,-16.22880491828795
10.295294154031973,357.72395335169887,341,-16.723953351698867
10.322362060981078,356.75697877270807,340,-16.756978772708067
10.372573885610455,354.97012669674126,339,-15.97012669674126
10.38507285503517,354.52672777990637,338,-16.526727779906366
10.465759650796432,351.677674717362,337,-14.677674717361981
10.491624729068645,350.7692330112909,336,-14.769233011290908
10.533766401101644,349.2941431343391,335,-14.294143134339095
10.546859432057555,348.83711049387216,334,-14.83711049387216
10.57571196954473,347.83207749795633,333,-14.832077497956334
10.579574061358633,347.69776749358977,332,-15.697767493589765
10.58076706821238,347.65628938585616,331,-16.656289385856155
10.606125579045942,346.7758016724817,330,-16.77580167248169
10.785870805999132,340.5983567850867,329,-11.598356785086708
10.835093342753488,338.92596461744375,328,-10.925964617443753
10.878742865228478,337.4497930194881,327,-10.449793019488084
10.90144444311354,336.68459762939443,326,-10.684597629394432
10.902634418470297,336.6445353756795,325,-11.644535375679482
10.934110006308693,335.5865927530518,324,-11.586592753051775
10.967516131072141,334.46739843248304,323,-11.467398432483037
10.971068837091789,334.34859310377675,322,-12.34859310377675
11.002812904751325,333.28891747822644,321,-12.288917478226438
11.003291978317934,333.27295086964807,320,-13.27295086964807
11.102706548753597,329.97614681532707,319,-10.97614681532707
11.122558037387247,329.3217448001618,318,-11.32174480016181
11.171806122724195,327.70388535495994,317,-10.703885354959937
11.213163015803758,326.3514025521833,316,-10.351402552183288
11.272018133439092,324.4362987445607,315,-9.436298744560702
11.278277196038001,324.2332955713422,314,-10.233295571342182
11.298297123352777,323.58483219637776,313,-10.58483219637776
11.315469798009516,323.0296273457106,312,-11.029627345710594
11.316834916356573,322.98553298838584,311,-11.985532988385842
11.333579013101199,322.44517540347675,310,-12.445175403476753
11.361512199523272,321.5457400734943,309,-12.5457400734943
11.428277952531332,319.40606652131885,308,-11.406066521318849
11.475948069263715,317.887077469493,307,-10.887077469493022
11.511595797990967,316.7558996330518,306,-10.755899633051797
11.515659012921125,316.6272210472018,305,-11.627221047201772
11.57990366630651,314.59958066703354,304,-10.599580667033536
11.60747797895315,313.7332888664008,303,-10.733288866400812
11.625567777025335,313.1662647042501,302,-11.166264704250125
11.645603060788465,312.53945533126443,301,-11.539455331264435
11.69864375656988,310.8861129120325,300,-10.886112912032502
11.729655128255315,309.92350579190554,299,-10.92350579190554
11.742465463682482,309.52673757627315,298,-11.526737576273149
11.769776542251778,308.682539993404,297,-11.68253999340402
11.808108167994053,307.5015744961636,296,-11.501574496163585
11.85295669676073,306.12556308598744,295,-11.125563085987437
11.858954162086123,305.9420203860574,294,-11.94202038605738
11.8711236695972,305.569930468022,293,-12.569930468021994
11.891814244114348,304.93834234774283,292,-12.938342347742832
11.936438043649877,303.58062318417365,291,-12.580623184173646
12.000026177477054,301.6563352326844,290,-11.656335232684398
12.02145136395022,301.01072277470365,289,-12.010722774703652
12.117258404278946,298.1405989863467,288,-10.140598986346674
12.122680345646732,297.9789927165891,287,-10.978992716589119
12.12826024810911,297.8127697247887,286,-11.812769724788723
12.174782898349022,296.4304836661742,285,-11.430483666174212
12.200123743966401,295.68025472714226,284,-11.680254727142255
12.281573417671035,293.28172991340176,283,-10.281729913401762
12.38556906564226,290.24753207376875,282,-8.247532073768753
12.438749092163132,288.70809192991874,281,-7.708091929918737
12.473192024822842,287.71540712321155,280,-7.715407123211548
12.5164089935074,286.4746713223623,279,-7.474671322362326
12.531243166324217,286.050024885967,278,-8.050024885966991
12.634903551177697,283.10013506986286,277,-6.1001350698628585
12.724041255273608,280.58785902331977,276,-4.587859023319766
12.780934026015407,278.9960493664071,275,-3.996049366407078
12.795586389605328,278.58755355539495,274,-4.587553555394948
12.862087695065963,276.7410564840269,273,-3.741056484026899
12.951528549044692,274.27689709476414,272,-2.276897094764138
12.957813247960313,274.1045764778183,271,-3.1045764778182843
12.963779977135959,273.94107448390673,270,-3.941074483906732
12.996441287075495,273.04780660905516,269,-4.047806609055158
13.057888184994917,271.3751567591734,268,-3.3751567591734215
13.087524798537578,270.5720833012718,267,-3.572083301271789
13.144265441806295,269.04118720429045,266,-3.041187204290452
13.144906762204421,269.023933597422,265,-4.023933597422001
13.251216863615342,266.179086026137,264,-2.1790860261369858
13.293386536766812,265.058980903619,263,-2.0589809036189877
13.315644849063565,264.46966045344834,262,-2.4696604534483413
13.319146070706793,264.37707997171725,261,-3.377079971717251
13.354410417384805,263.4464134034219,260,-3.4464134034219
13.382199610647705,262.71533335049634,259,-3.715333350496337
13.41577962062727,261.83461455381564,258,-3.8346145538156406
13.476904915130955,260.23902427552014,257,-3.239024275520137
13.48758593691114,259.96121079988256,256,-3.961210799882565
13.492304857354622,259.8385661124665,255,-4.838566112466481
13.54542769727183,258.4618897427192,254,-4.461889742719222
13.555208738138395,258.2092107054661,253,-5.209210705466091
13.652749583611461,255.70285968484126,252,-3.7028596848412576
13.760461184004487,252.96342320031258,251,-1.963423200312576
13.821584207883273,251.4219500388268,250,-1.4219500388267932
13.852982570753237,250.63376431135683,249,-1.6337643113568276
13.854275055741256,250.60137236692,248,-2.6013723669200033
13.912807536535503,249.13882486771237,247,-2.1388248677123727
13.942959838642045,248.3887453558187,246,-2.3887453558187133
13.988381674602238,247.26307650387142,245,-2.2630765038714173
14.008963445591846,246.75468865796216,244,-2.754688657962163
14.03436434028059,246.12870503569,243,-3.1287050356899897
14.052421616546598,245.68466466194027,242,-3.6846646619402748
14.127309434690854,243.85165787362254,241,-2.8516578736225426
14.151362712315121,243.26581956005,240,-3.265819560050005
14.152128763196425,243.24718487426878,239,-4.2471848742687826
14.164226116991838,242.95309806823073,238,-4.95309806823073
14.175594756127218,242.6770504024026,237,-5.677050402402614
14.257195810217771,240.70483776594267,236,-4.704837765942671
14.329586335779922,238.96865453752721,235,-3.9686545375272146
14.335109303752786,238.8367093547764,234,-4.836709354776389
14.352359138264259,238.425075116809,233,-5.425075116809012
14.409596358127738,237.06429435270104,232,-5.06429435270104
14.457588635093494,235.92929456507963,231,-4.92929456507963
14.46510204914886,235.7520976933046,230,-5.7520976933045915
14.574957759619851,233.17639993343502,229,-4.176399933435022
14.628762801107271,231.92516250887036,228,-3.9251625088703577
14.712577625550075,229.9894094033407,227,-2.9894094033406873
14.732865732914,229.5232774269472,226,-3.523277426947203
14.745546469502024,229.23240946473447,225,-4.232409464734474
14.746446539201347,229.21177787865577,224,-5.2117778786557665
14.79455518323746,228.11171933350212,223,-5.111719333502123
14.80964727651441,227.76771065478306,222,-5.767710654783059
14.840664666311,227.0623291884537,221,-6.0623291884537025
14.959789646781587,224.37349678787214,220,-4.373496787872142
15.03728058045145,222.6415248850233,219,-3.6415248850233013
15.083760832727377,221.6090827279971,218,-3.609082727997105
15.112346128252693,220.97651115890412,217,-3.976511158904117
15.113821702669126,220.94390683581926,216,-4.943906835819263
15.16776756235068,219.7552150689472,215,-4.755215068947194
15.226474302717477,218.46888334497643,214,-4.468883344976433
15.255287282337463,217.84031537729285,213,-4.840315377292853
15.266923618273712,217.58697649367429,212,-5.586976493674285
15.31609186174006,216.51976534501878,211,-5.519765345018783
15.321127440015658,216.41076256926107,210,-6.410762569261067
15.355743426438254,215.66293046144378,209,-6.6629304614437785
15.418157287390418,214.32108668449683,208,-6.321086684496834
15.423818008129539,214.1997998342601,207,-7.199799834260091
