time,black,white,total,empty,temperature,luminosity,albedo,regulation_error
343,0,900,900,0,21.50571822005798,1.7149999999999848,0.75,0.9942817799420212
344,0,900,900,0,21.560826743240895,1.7199999999999847,0.75,0.9391732567591049
345,0,900,900,0,21.62314707331254,1.7249999999999845,0.75,0.8768529266874587
346,0,900,900,0,21.933900333505758,1.7299999999999844,0.75,0.5660996664942424
347,0,900,900,0,21.948342606092393,1.7349999999999843,0.75,0.5516573939076075
348,0,900,900,0,21.954403669912097,1.7399999999999842,0.75,0.5455963300879034
349,0,900,900,0,21.99099389662778,1.7449999999999841,0.75,0.5090061033722186
350,0,900,900,0,22.392738933345193,1.749999999999984,0.75,0.10726106665480728
351,0,900,900,0,22.5565408158444,1.754999999999984,0.75,0.05654081584440007
352,0,900,900,0,22.811189739448963,1.7599999999999838,0.75,0.3111897394489631
353,0,900,900,0,22.900857480034944,1.7649999999999837,0.75,0.4008574800349436
354,0,900,900,0,23.01280032890097,1.7699999999999836,0.75,0.512800328900969
355,0,900,900,0,23.6258543199752,1.7749999999999835,0.75,1.1258543199752005
356,0,900,900,0,24.384120358752966,1.7799999999999834,0.75,1.8841203587529662
357,0,900,900,0,24.269200526299326,1.7849999999999833,0.75,1.7692005262993256
