time,Think_1,Think_2,Think_3,Think_4,Think_5,Hungry_1,Hungry_2,Hungry_3,Hungry_4,Hungry_5,Eat_1,Eat_2,Eat_3,Eat_4,Eat_5,Fork_1,Fork_2,Fork_3,Fork_4,Fork_5,Arbiter
16.1,0.32109785792756323,0.32109785792756323,0.32109785792756323,0.32109785792756323,0.32109785792756323,0.5832639591372994,0.5832639591372994,0.5832639591372994,0.5832639591372994,0.5832639591372994,0.0956381829351374,0.0956381829351374,0.0956381829351374,0.0956381829351374,0.0956381829351374,0.22545967499242595,0.22545967499242595,0.22545967499242595,0.22545967499242595,0.22545967499242595,0.6054892896378169
16.2,0.32109785814073594,0.32109785814073594,0.32109785814073594,0.32109785814073594,0.32109785814073594,0.5832639588385417,0.5832639588385417,0.5832639588385417,0.5832639588385417,0.5832639588385417,0.09563818302072245,0.09563818302072245,0.09563818302072245,0.09563818302072245,0.09563818302072245,0.2254596751200136,0.2254596751200136,0.2254596751200136,0.2254596751200136,0.2254596751200136,0.6054892907036804
16.3,0.32109785833296767,0.32109785833296767,0.32109785833296767,0.32109785833296767,0.32109785833296767,0.5832639585691323,0.5832639585691323,0.5832639585691323,0.5832639585691323,0.5832639585691323,0.09563818309790006,0.09563818309790006,0.09563818309790006,0.09563818309790006,0.09563818309790006,0.2254596752350677,0.2254596752350677,0.2254596752350677,0.2254596752350677,0.2254596752350677,0.605489291664839
16.4,0.32109785850631556,0.32109785850631556,0.32109785850631556,0.32109785850631556,0.32109785850631556,0.5832639583261883,0.5832639583261883,0.5832639583261883,0.5832639583261883,0.5832639583261883,0.09563818316749616,0.09563818316749616,0.09563818316749616,0.09563818316749616,0.09563818316749616,0.2254596753388195,0.2254596753388195,0.2254596753388195,0.2254596753388195,0.2254596753388195,0.6054892925315783
16.5,0.3210978586626346,0.3210978586626346,0.3210978586626346,0.3210978586626346,0.3210978586626346,0.5832639581071098,0.5832639581071098,0.5832639581071098,0.5832639581071098,0.5832639581071098,0.09563818323025548,0.09563818323025548,0.09563818323025548,0.09563818323025548,0.09563818323025548,0.22545967543237924,0.22545967543237924,0.22545967543237924,0.22545967543237924,0.22545967543237924,0.6054892933131737
16.6,0.3210978588035977,0.3210978588035977,0.3210978588035977,0.3210978588035977,0.3210978588035977,0.5832639579095525,0.5832639579095525,0.5832639579095525,0.5832639579095525,0.5832639579095525,0.09563818328684966,0.09563818328684966,0.09563818328684966,0.09563818328684966,0.09563818328684966,0.22545967551674817,0.22545967551674817,0.22545967551674817,0.22545967551674817,0.22545967551674817,0.6054892940179892
16.7,0.3210978589307133,0.3210978589307133,0.3210978589307133,0.3210978589307133,0.3210978589307133,0.5832639577314023,0.5832639577314023,0.5832639577314023,0.5832639577314023,0.5832639577314023,0.09563818333788432,0.09563818333788432,0.09563818333788432,0.09563818333788432,0.09563818333788432,0.22545967559282912,0.22545967559282912,0.22545967559282912,0.22545967559282912,0.22545967559282912,0.6054892946535673
16.8,0.3210978590453417,0.3210978590453417,0.3210978590453417,0.3210978590453417,0.3210978590453417,0.5832639575707526,0.5832639575707526,0.5832639575707526,0.5832639575707526,0.5832639575707526,0.09563818338390559,0.09563818338390559,0.09563818338390559,0.09563818338390559,0.09563818338390559,0.2254596756614363,0.2254596756614363,0.2254596756614363,0.2254596756614363,0.2254596756614363,0.6054892952267095
16.9,0.32109785914870964,0.32109785914870964,0.32109785914870964,0.32109785914870964,0.32109785914870964,0.5832639574258842,0.5832639574258842,0.5832639574258842,0.5832639574258842,0.5832639574258842,0.09563818342540598,0.09563818342540598,0.09563818342540598,0.09563818342540598,0.09563818342540598,0.22545967572330383,0.22545967572330383,0.22545967572330383,0.22545967572330383,0.22545967572330383,0.6054892957435491
17.0,0.32109785924192324,0.32109785924192324,0.32109785924192324,0.32109785924192324,0.32109785924192324,0.583263957295247,0.583263957295247,0.583263957295247,0.583263957295247,0.583263957295247,0.09563818346282958,0.09563818346282958,0.09563818346282958,0.09563818346282958,0.09563818346282958,0.22545967577909384,0.22545967577909384,0.22545967577909384,0.22545967577909384,0.22545967577909384,0.6054892962096172
17.1,0.32109785932598,0.32109785932598,0.32109785932598,0.32109785932598,0.32109785932598,0.583263957177443,0.583263957177443,0.583263957177443,0.583263957177443,0.583263957177443,0.09563818349657688,0.09563818349657688,0.09563818349657688,0.09563818349657688,0.09563818349657688,0.22545967582940332,0.22545967582940332,0.22545967582940332,0.22545967582940332,0.22545967582940332,0.6054892966299011
17.2,0.3210978594017795,0.3210978594017795,0.3210978594017795,0.3210978594017795,0.3210978594017795,0.5832639570712114,0.5832639570712114,0.5832639570712114,0.5832639570712114,0.5832639570712114,0.09563818352700902,0.09563818352700902,0.09563818352700902,0.09563818352700902,0.09563818352700902,0.22545967587477067,0.22545967587477067,0.22545967587477067,0.22545967587477067,0.22545967587477067,0.6054892970088985
17.3,0.3210978594701328,0.3210978594701328,0.3210978594701328,0.3210978594701328,0.3210978594701328,0.5832639569754154,0.5832639569754154,0.5832639569754154,0.5832639569754154,0.5832639569754154,0.09563818355445167,0.09563818355445167,0.09563818355445167,0.09563818355445167,0.09563818355445167,0.22545967591568136,0.22545967591568136,0.22545967591568136,0.22545967591568136,0.22545967591568136,0.6054892973506651
17.4,0.32109785953177145,0.32109785953177145,0.32109785953177145,0.32109785953177145,0.32109785953177145,0.58326395688903,0.58326395688903,0.58326395688903,0.58326395688903,0.58326395688903,0.0956381835791985,0.0956381835791985,0.0956381835791985,0.0956381835791985,0.0956381835791985,0.22545967595257319,0.22545967595257319,0.22545967595257319,0.22545967595257319,0.22545967595257319,0.6054892976588584
17.5,0.32109785958735504,0.32109785958735504,0.32109785958735504,0.32109785958735504,0.32109785958735504,0.5832639568111305,0.5832639568111305,0.5832639568111305,0.5832639568111305,0.5832639568111305,0.09563818360151433,0.09563818360151433,0.09563818360151433,0.09563818360151433,0.09563818360151433,0.22545967598584096,0.22545967598584096,0.22545967598584096,0.22545967598584096,0.22545967598584096,0.6054892979367764
17.6,0.3210978596374784,0.3210978596374784,0.3210978596374784,0.3210978596374784,0.3210978596374784,0.5832639567408835,0.5832639567408835,0.5832639567408835,0.5832639567408835,0.5832639567408835,0.09563818362163796,0.09563818362163796,0.09563818362163796,0.09563818362163796,0.09563818362163796,0.2254596760158407,0.2254596760158407,0.2254596760158407,0.2254596760158407,0.2254596760158407,0.6054892981873932
